,Acción,Evento,Tiempo,Inicio,Fin,Jugadores,Evento ,Resultado,Acercar,Alejar,Situacion,Duración,Jornada,Local,Visitante,Tipo_de_Accion
1210,MT Ofensivo,MT OFENSIVO 007,410,400,418,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1211,MT Ofensivo,MT OFENSIVO 007,410,400,418,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1212,MT Ofensivo,MT OFENSIVO 007,410,400,418,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1213,MT Ofensivo,MT OFENSIVO 007,410,400,418,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1214,MT Ofensivo,MT OFENSIVO 008,441,431,454,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1215,MT Ofensivo,MT OFENSIVO 008,441,431,454,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1216,MT Ofensivo,MT OFENSIVO 008,441,431,454,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1217,MT Ofensivo,MT OFENSIVO 008,441,431,454,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1218,MT Ofensivo,MT OFENSIVO 008,441,431,454,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1219,MT Ofensivo,MT OFENSIVO 009,468,458,492,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1220,MT Ofensivo,MT OFENSIVO 009,468,458,492,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1221,MT Ofensivo,MT OFENSIVO 009,468,458,492,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1222,MT Ofensivo,MT OFENSIVO 009,468,458,492,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1223,MT Ofensivo,MT OFENSIVO 009,468,458,492,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1224,MT Ofensivo,MT OFENSIVO 010,496,486,517,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Puerta Atras
1225,MT Ofensivo,MT OFENSIVO 010,496,486,517,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Puerta Atras
1226,MT Ofensivo,MT OFENSIVO 010,496,486,517,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Puerta Atras
1227,MT Ofensivo,MT OFENSIVO 010,496,486,517,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Puerta Atras
1228,MT Ofensivo,MT OFENSIVO 010,496,486,517,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Puerta Atras
1229,MT Ofensivo,MT OFENSIVO 011,565,555,585,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1230,MT Ofensivo,MT OFENSIVO 011,565,555,585,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1231,MT Ofensivo,MT OFENSIVO 011,565,555,585,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1232,MT Ofensivo,MT OFENSIVO 011,565,555,585,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1233,MT Ofensivo,MT OFENSIVO 011,565,555,585,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1234,MT Ofensivo,MT OFENSIVO 012,614,604,627,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1235,MT Ofensivo,MT OFENSIVO 012,614,604,627,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1236,MT Ofensivo,MT OFENSIVO 012,614,604,627,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1237,MT Ofensivo,MT OFENSIVO 012,614,604,627,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1238,MT Ofensivo,MT OFENSIVO 012,614,604,627,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1239,MT Ofensivo,MT OFENSIVO 013,696,686,702,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1240,MT Ofensivo,MT OFENSIVO 013,696,686,702,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1241,MT Ofensivo,MT OFENSIVO 013,696,686,702,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1242,MT Ofensivo,MT OFENSIVO 013,696,686,702,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1243,MT Ofensivo,MT OFENSIVO 013,696,686,702,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1244,MT Ofensivo,MT OFENSIVO 014,717,707,723,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1245,MT Ofensivo,MT OFENSIVO 014,717,707,723,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1246,MT Ofensivo,MT OFENSIVO 014,717,707,723,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1247,MT Ofensivo,MT OFENSIVO 014,717,707,723,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1248,MT Ofensivo,MT OFENSIVO 014,717,707,723,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1249,MT Ofensivo,MT OFENSIVO 015,754,744,765,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1250,MT Ofensivo,MT OFENSIVO 015,754,744,765,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1251,MT Ofensivo,MT OFENSIVO 015,754,744,765,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1252,MT Ofensivo,MT OFENSIVO 015,754,744,765,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1253,MT Ofensivo,MT OFENSIVO 015,754,744,765,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1254,MT Ofensivo,MT OFENSIVO 016,816,806,825,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1255,MT Ofensivo,MT OFENSIVO 016,816,806,825,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1256,MT Ofensivo,MT OFENSIVO 016,816,806,825,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1257,MT Ofensivo,MT OFENSIVO 016,816,806,825,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1258,MT Ofensivo,MT OFENSIVO 016,816,806,825,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1259,MT Ofensivo,MT OFENSIVO 017,990,980,1004,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1260,MT Ofensivo,MT OFENSIVO 017,990,980,1004,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1261,MT Ofensivo,MT OFENSIVO 017,990,980,1004,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1262,MT Ofensivo,MT OFENSIVO 017,990,980,1004,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1263,MT Ofensivo,MT OFENSIVO 017,990,980,1004,21,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1264,MT Ofensivo,MT OFENSIVO 018,1132,1122,1152,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1265,MT Ofensivo,MT OFENSIVO 018,1132,1122,1152,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1266,MT Ofensivo,MT OFENSIVO 018,1132,1122,1152,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1267,MT Ofensivo,MT OFENSIVO 018,1132,1122,1152,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1268,MT Ofensivo,MT OFENSIVO 018,1132,1122,1152,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Corte
1269,MT Ofensivo,MT OFENSIVO 019,1216,1206,1227,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1270,MT Ofensivo,MT OFENSIVO 019,1216,1206,1227,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1271,MT Ofensivo,MT OFENSIVO 019,1216,1206,1227,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1272,MT Ofensivo,MT OFENSIVO 019,1216,1206,1227,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1273,MT Ofensivo,MT OFENSIVO 019,1216,1206,1227,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1274,MT Ofensivo,MT OFENSIVO 020,1407,1397,1420,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1275,MT Ofensivo,MT OFENSIVO 020,1407,1397,1420,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1276,MT Ofensivo,MT OFENSIVO 020,1407,1397,1420,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1277,MT Ofensivo,MT OFENSIVO 020,1407,1397,1420,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1278,MT Ofensivo,MT OFENSIVO 020,1407,1397,1420,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1279,MT Ofensivo,MT OFENSIVO 021,1445,1435,1454,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1280,MT Ofensivo,MT OFENSIVO 021,1445,1435,1454,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1281,MT Ofensivo,MT OFENSIVO 021,1445,1435,1454,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1282,MT Ofensivo,MT OFENSIVO 021,1445,1435,1454,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1283,MT Ofensivo,MT OFENSIVO 021,1445,1435,1454,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1284,MT Ofensivo,MT OFENSIVO 022,1456,1446,1473,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1285,MT Ofensivo,MT OFENSIVO 022,1456,1446,1473,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1286,MT Ofensivo,MT OFENSIVO 022,1456,1446,1473,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1287,MT Ofensivo,MT OFENSIVO 022,1456,1446,1473,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1288,MT Ofensivo,MT OFENSIVO 022,1456,1446,1473,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1289,MT Ofensivo,MT OFENSIVO 023,1477,1467,1495,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1290,MT Ofensivo,MT OFENSIVO 023,1477,1467,1495,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1291,MT Ofensivo,MT OFENSIVO 023,1477,1467,1495,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1292,MT Ofensivo,MT OFENSIVO 023,1477,1467,1495,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1293,MT Ofensivo,MT OFENSIVO 023,1477,1467,1495,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1294,MT Ofensivo,MT OFENSIVO 024,1703,1693,1712,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1295,MT Ofensivo,MT OFENSIVO 024,1703,1693,1712,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1296,MT Ofensivo,MT OFENSIVO 024,1703,1693,1712,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1297,MT Ofensivo,MT OFENSIVO 024,1703,1693,1712,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1298,MT Ofensivo,MT OFENSIVO 024,1703,1693,1712,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Pared
1299,MT Ofensivo,MT OFENSIVO 025,2196,2186,2206,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Pivot
1300,MT Ofensivo,MT OFENSIVO 025,2196,2186,2206,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Pivot
1301,MT Ofensivo,MT OFENSIVO 025,2196,2186,2206,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Pivot
1302,MT Ofensivo,MT OFENSIVO 025,2196,2186,2206,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Pivot
1303,MT Ofensivo,MT OFENSIVO 025,2196,2186,2206,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Pivot
1304,MT Ofensivo,MT OFENSIVO 026,2458,2448,2467,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1305,MT Ofensivo,MT OFENSIVO 026,2458,2448,2467,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1306,MT Ofensivo,MT OFENSIVO 026,2458,2448,2467,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1307,MT Ofensivo,MT OFENSIVO 026,2458,2448,2467,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1308,MT Ofensivo,MT OFENSIVO 026,2458,2448,2467,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Pivot
1309,MT Ofensivo,MT OFENSIVO 027,2544,2534,2555,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1310,MT Ofensivo,MT OFENSIVO 027,2544,2534,2555,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1311,MT Ofensivo,MT OFENSIVO 027,2544,2534,2555,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1312,MT Ofensivo,MT OFENSIVO 027,2544,2534,2555,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1313,MT Ofensivo,MT OFENSIVO 027,2544,2534,2555,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1314,MT Ofensivo,MT OFENSIVO 028,2671,2661,2678,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1315,MT Ofensivo,MT OFENSIVO 028,2671,2661,2678,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1316,MT Ofensivo,MT OFENSIVO 028,2671,2661,2678,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1317,MT Ofensivo,MT OFENSIVO 028,2671,2661,2678,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1318,MT Ofensivo,MT OFENSIVO 028,2671,2661,2678,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1319,MT Ofensivo,MT OFENSIVO 029,2695,2685,2707,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1320,MT Ofensivo,MT OFENSIVO 029,2695,2685,2707,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1321,MT Ofensivo,MT OFENSIVO 029,2695,2685,2707,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1322,MT Ofensivo,MT OFENSIVO 029,2695,2685,2707,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1323,MT Ofensivo,MT OFENSIVO 029,2695,2685,2707,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Diagonal
1324,MT Ofensivo,MT OFENSIVO 030,2726,2716,2737,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1325,MT Ofensivo,MT OFENSIVO 030,2726,2716,2737,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1326,MT Ofensivo,MT OFENSIVO 030,2726,2716,2737,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1327,MT Ofensivo,MT OFENSIVO 030,2726,2716,2737,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1328,MT Ofensivo,MT OFENSIVO 030,2726,2716,2737,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1329,MT Ofensivo,MT OFENSIVO 031,2926,2916,2933,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1330,MT Ofensivo,MT OFENSIVO 031,2926,2916,2933,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1331,MT Ofensivo,MT OFENSIVO 031,2926,2916,2933,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1332,MT Ofensivo,MT OFENSIVO 031,2926,2916,2933,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1333,MT Ofensivo,MT OFENSIVO 031,2926,2916,2933,21,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1334,MT Ofensivo,MT OFENSIVO 032,3202,3192,3215,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1335,MT Ofensivo,MT OFENSIVO 032,3202,3192,3215,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1336,MT Ofensivo,MT OFENSIVO 032,3202,3192,3215,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1337,MT Ofensivo,MT OFENSIVO 032,3202,3192,3215,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Paralela
1338,MT Ofensivo,MT OFENSIVO 033,3262,3252,3276,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1339,MT Ofensivo,MT OFENSIVO 033,3262,3252,3276,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1340,MT Ofensivo,MT OFENSIVO 033,3262,3252,3276,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1341,MT Ofensivo,MT OFENSIVO 033,3262,3252,3276,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1342,MT Ofensivo,MT OFENSIVO 033,3262,3252,3276,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1343,MT Ofensivo,MT OFENSIVO 034,3548,3538,3554,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1344,MT Ofensivo,MT OFENSIVO 034,3548,3538,3554,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1345,MT Ofensivo,MT OFENSIVO 034,3548,3538,3554,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1346,MT Ofensivo,MT OFENSIVO 034,3548,3538,3554,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1347,MT Ofensivo,MT OFENSIVO 034,3548,3538,3554,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1348,MT Ofensivo,MT OFENSIVO 035,3733,3723,3739,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1349,MT Ofensivo,MT OFENSIVO 035,3733,3723,3739,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1350,MT Ofensivo,MT OFENSIVO 035,3733,3723,3739,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1351,MT Ofensivo,MT OFENSIVO 035,3733,3723,3739,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1352,MT Ofensivo,MT OFENSIVO 035,3733,3723,3739,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Salto Linea
1353,MT Ofensivo,MT OFENSIVO 036,3825,3815,3834,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1354,MT Ofensivo,MT OFENSIVO 036,3825,3815,3834,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1355,MT Ofensivo,MT OFENSIVO 036,3825,3815,3834,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1356,MT Ofensivo,MT OFENSIVO 036,3825,3815,3834,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1357,MT Ofensivo,MT OFENSIVO 036,3825,3815,3834,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Diagonal
1358,MT Ofensivo,MT OFENSIVO 037,3875,3865,3893,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1359,MT Ofensivo,MT OFENSIVO 037,3875,3865,3893,5,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1360,MT Ofensivo,MT OFENSIVO 037,3875,3865,3893,10,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1361,MT Ofensivo,MT OFENSIVO 037,3875,3865,3893,11,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1362,MT Ofensivo,MT OFENSIVO 037,3875,3865,3893,14,,Negativo,,,,,25,Jorge Newbery,Ferro,Corte
1363,Transición Ofensiva,TRANSICION OFENSIVA 001,1267,1257,1284,1,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Perdida
1364,Transición Ofensiva,TRANSICION OFENSIVA 001,1267,1257,1284,5,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Perdida
1365,Transición Ofensiva,TRANSICION OFENSIVA 001,1267,1257,1284,10,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Perdida
1366,Transición Ofensiva,TRANSICION OFENSIVA 001,1267,1257,1284,14,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Perdida
1367,Transición Ofensiva,TRANSICION OFENSIVA 001,1267,1257,1284,17,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,Perdida
1368,Transición Ofensiva,TRANSICION OFENSIVA 002,1987,1977,2004,1,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1369,Transición Ofensiva,TRANSICION OFENSIVA 002,1987,1977,2004,5,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1370,Transición Ofensiva,TRANSICION OFENSIVA 002,1987,1977,2004,11,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1371,Transición Ofensiva,TRANSICION OFENSIVA 002,1987,1977,2004,14,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1372,Transición Ofensiva,TRANSICION OFENSIVA 002,1987,1977,2004,19,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Tiro
1373,Transición Ofensiva,TRANSICION OFENSIVA 003,2210,2200,2220,1,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Perdida
1374,Transición Ofensiva,TRANSICION OFENSIVA 003,2210,2200,2220,5,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Perdida
1375,Transición Ofensiva,TRANSICION OFENSIVA 003,2210,2200,2220,10,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Perdida
1376,Transición Ofensiva,TRANSICION OFENSIVA 003,2210,2200,2220,11,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Perdida
1377,Transición Ofensiva,TRANSICION OFENSIVA 003,2210,2200,2220,14,,,,,3 vs 2,Corta (H 3),25,Jorge Newbery,Ferro,Perdida
1378,Transición Ofensiva,TRANSICION OFENSIVA 004,2421,2411,2428,1,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,
1379,Transición Ofensiva,TRANSICION OFENSIVA 004,2421,2411,2428,5,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,
1380,Transición Ofensiva,TRANSICION OFENSIVA 004,2421,2411,2428,10,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,
1381,Transición Ofensiva,TRANSICION OFENSIVA 004,2421,2411,2428,11,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,
1382,Transición Ofensiva,TRANSICION OFENSIVA 004,2421,2411,2428,14,,,,,3 vs 2,Larga (+3),25,Jorge Newbery,Ferro,
1383,Transición Ofensiva,TRANSICION OFENSIVA 005,4484,4474,4496,1,,,,,,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1384,Transición Ofensiva,TRANSICION OFENSIVA 005,4484,4474,4496,5,,,,,,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1385,Transición Ofensiva,TRANSICION OFENSIVA 005,4484,4474,4496,7,,,,,,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1386,Transición Ofensiva,TRANSICION OFENSIVA 005,4484,4474,4496,11,,,,,,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1387,Transición Ofensiva,TRANSICION OFENSIVA 005,4484,4474,4496,14,,,,,,Corta (H 3),25,Jorge Newbery,Ferro,Gol
1388,MT Defensivo,MT DEFENSIVO 001,93,83,101,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1389,MT Defensivo,MT DEFENSIVO 001,93,83,101,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1390,MT Defensivo,MT DEFENSIVO 001,93,83,101,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1391,MT Defensivo,MT DEFENSIVO 001,93,83,101,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1392,MT Defensivo,MT DEFENSIVO 001,93,83,101,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1393,MT Defensivo,MT DEFENSIVO 002,137,127,151,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1394,MT Defensivo,MT DEFENSIVO 002,137,127,151,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1395,MT Defensivo,MT DEFENSIVO 002,137,127,151,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1396,MT Defensivo,MT DEFENSIVO 002,137,127,151,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1397,MT Defensivo,MT DEFENSIVO 002,137,127,151,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1398,MT Defensivo,MT DEFENSIVO 003,187,177,196,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1399,MT Defensivo,MT DEFENSIVO 003,187,177,196,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1400,MT Defensivo,MT DEFENSIVO 003,187,177,196,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1401,MT Defensivo,MT DEFENSIVO 003,187,177,196,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1402,MT Defensivo,MT DEFENSIVO 003,187,177,196,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Lectura Salto
1403,MT Defensivo,MT DEFENSIVO 004,221,211,237,1,,Negativo,,,,,25,Jorge Newbery,Ferro,Cobertura
1404,MT Defensivo,MT DEFENSIVO 004,221,211,237,4,,Negativo,,,,,25,Jorge Newbery,Ferro,Cobertura
1405,MT Defensivo,MT DEFENSIVO 004,221,211,237,7,,Negativo,,,,,25,Jorge Newbery,Ferro,Cobertura
1406,MT Defensivo,MT DEFENSIVO 004,221,211,237,17,,Negativo,,,,,25,Jorge Newbery,Ferro,Cobertura
1407,MT Defensivo,MT DEFENSIVO 004,221,211,237,19,,Negativo,,,,,25,Jorge Newbery,Ferro,Cobertura
1408,MT Defensivo,MT DEFENSIVO 005,271,261,291,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1409,MT Defensivo,MT DEFENSIVO 005,271,261,291,4,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1410,MT Defensivo,MT DEFENSIVO 005,271,261,291,7,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1411,MT Defensivo,MT DEFENSIVO 005,271,261,291,17,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1412,MT Defensivo,MT DEFENSIVO 005,271,261,291,19,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1413,MT Defensivo,MT DEFENSIVO 006,541,531,560,1,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1414,MT Defensivo,MT DEFENSIVO 006,541,531,560,5,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1415,MT Defensivo,MT DEFENSIVO 006,541,531,560,10,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1416,MT Defensivo,MT DEFENSIVO 006,541,531,560,11,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
1417,MT Defensivo,MT DEFENSIVO 006,541,531,560,14,,Positivo,,,,,25,Jorge Newbery,Ferro,Repliegue
